timestamp,reason,message,code,file,line
2024-08-22 14:25:20,ErrorException,Undefined variable $main_color,0,/home/customer/www/services.ycab.org/public_html/resources/views/portal/fa/admin/list-ticket.blade.php,19
2024-08-22 14:25:38,ErrorException,Undefined variable $main_color,0,/home/customer/www/services.ycab.org/public_html/resources/views/portal/fa/admin/list-ticket.blade.php,19
2024-08-22 16:34:04,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:34:05,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:34:29,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:35:17,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:35:18,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:35:18,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:35:18,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:35:19,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:35:30,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:36:02,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:36:03,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:36:04,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:36:04,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:36:04,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:37:01,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:37:11,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:37:13,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:37:13,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:37:13,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:37:13,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:37:14,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 16:37:16,UnknownException,Namespace declaration statement has to be the very first statement or after any declare call in the script,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/PGAController.php,4
2024-08-22 17:17:43,ErrorException,"Undefined array key ""ticket_status""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/FAController.php,207
2024-08-22 17:17:46,ErrorException,"Undefined array key ""ticket_status""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/FAController.php,211
2024-08-22 17:25:18,ErrorException,"Undefined array key ""ticket_status""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/FAController.php,207
2024-08-22 17:25:31,ErrorException,"Undefined array key ""ticket_status""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/FAController.php,207
2024-08-22 17:25:33,ErrorException,"Undefined array key ""ticket_status""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/FAController.php,211
2024-08-23 09:43:01,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-23 14:55:20,UnknownException,"Class ""App\Models\Arr"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Models/User.php,53
2024-08-23 17:34:49,UnknownException,Call to a member function diffInSeconds() on string,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,765
2024-08-23 17:34:50,UnknownException,Call to a member function diffInSeconds() on string,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,765
2024-08-23 17:34:52,UnknownException,Call to a member function diffInSeconds() on string,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,765
2024-08-23 17:34:59,UnknownException,Call to a member function diffInSeconds() on string,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,765
2024-08-23 17:35:11,UnknownException,Call to a member function diffInSeconds() on string,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,765
2024-08-23 17:35:11,UnknownException,Call to a member function diffInSeconds() on string,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,765
2024-08-23 17:35:30,UnknownException,Call to a member function diffInSeconds() on string,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,765
2024-08-23 17:38:41,UnknownException,"syntax error, unexpected token "";"", expecting "")""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,765
2024-08-23 17:43:29,UnknownException,"Class ""App\Http\Controllers\CarbonInterval"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,768
2024-08-23 17:43:30,UnknownException,"Class ""App\Http\Controllers\CarbonInterval"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,768
2024-08-23 17:43:31,UnknownException,"Class ""App\Http\Controllers\CarbonInterval"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,768
2024-08-23 17:43:45,UnknownException,"Class ""App\Http\Controllers\CarbonInterval"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,768
2024-08-23 10:50:59,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-23 10:50:59,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-23 10:51:00,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-23 10:51:00,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-23 10:51:00,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-23 10:51:00,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-23 10:51:00,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-23 10:51:00,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-23 17:56:00,UnknownException,Maximum execution time of 300 seconds exceeded,0,/home/customer/www/services.ycab.org/public_html/vendor/phpmailer/phpmailer/src/SMTP.php,1444
2024-08-23 19:42:01,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-24 12:40:01,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-25 23:39:02,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-26 09:25:21,UnknownException,"syntax error, unexpected token ""if""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,780
2024-08-26 09:27:19,UnknownException,"Database file at path [/home/customer/www/services.ycab.org/public_html/database/database.sqlite] does not exist. Ensure this is an absolute path to the database. (Connection: sqlite, SQL: select * from ""sessions"" where ""id"" = GRv6ozJmwQGtQ227JOtE76Q2HD0tikNvWW3eLXj0 limit 1)",0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-26 02:27:19,UnknownException,"Database file at path [/home/customer/www/services.ycab.org/public_html/database/database.sqlite] does not exist. Ensure this is an absolute path to the database. (Connection: sqlite, SQL: select * from ""sessions"" where ""id"" = GRv6ozJmwQGtQ227JOtE76Q2HD0tikNvWW3eLXj0 limit 1)",0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-26 02:43:16,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:16,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:16,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:16,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:32,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:32,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:33,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:33,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:33,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 02:43:33,UnknownException,No application encryption key has been specified.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Encryption/EncryptionServiceProvider.php,83
2024-08-26 09:44:28,UnknownException,"Database file at path [/home/customer/www/services.ycab.org/public_html/database/database.sqlite] does not exist. Ensure this is an absolute path to the database. (Connection: sqlite, SQL: select * from ""sessions"" where ""id"" = 77ym0V81UGrU9Qj7TA9vZb2zgE76ND49GYMLpkfd limit 1)",0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-26 09:48:09,UnknownException,Maximum execution time of 300 seconds exceeded,0,/home/customer/www/services.ycab.org/public_html/vendor/phpmailer/phpmailer/src/SMTP.php,1444
2024-08-26 09:58:43,UnknownException,"syntax error, unexpected token "";"", expecting ""]""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,787
2024-08-26 09:58:44,UnknownException,"syntax error, unexpected token "";"", expecting ""]""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ITController.php,787
2024-08-26 14:00:14,UnknownException,"Class ""App\Models\Arr"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Models/User.php,53
2024-08-26 16:03:17,UnknownException,"Class ""App\Models\Arr"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Models/User.php,53
2024-08-26 16:38:43,PDOException,"SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'tempakun014@gmail.com' for key 'users.users_email_unique' (Connection: mysql, SQL: insert into `users` (`name`, `email`, `password`, `role`, `department`, `updated_at`, `created_at`) values (Admin Staff, tempakun014@gmail.com, $2y$12$TxBL/0k/qbjSaJXpHGswMenarhWmdHxC/HTUvQOjcR8ng9Vd2jkA., admin, pga, 2024-08-26 16:38:43, 2024-08-26 16:38:43))",23000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,808
2024-08-26 16:51:27,UnknownException,"Class ""App\Models\Arr"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Models/User.php,53
2024-08-26 16:51:53,UnknownException,Cannot use Illuminate\Support\Arr as Arr because the name is already in use,0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/FAController.php,26
2024-08-27 11:13:02,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-27 15:44:02,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-28 12:42:01,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-30 06:13:01,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-30 23:35:02,PDOException,"SQLSTATE[HY000] [2002] Connection refused (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",2002,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-08-31 01:12:01,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-09-02 09:58:03,UnknownException,failed to authenticate,0,/home/customer/www/services.ycab.org/public_html/vendor/webklex/php-imap/src/Connection/Protocols/ImapProtocol.php,446
2024-09-02 14:07:08,UnknownException,Call to undefined method App\Http\Controllers\TicketController::getDepartment(),0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/LegalController.php,105
2024-09-02 14:09:33,UnknownException,"syntax error, unexpected variable ""$this"", expecting ""function""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/TicketController.php,16
2024-09-02 14:09:51,UnknownException,"syntax error, unexpected variable ""$this"", expecting ""function""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/TicketController.php,20
2024-09-02 14:09:53,UnknownException,"syntax error, unexpected variable ""$this"", expecting ""function""",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/TicketController.php,20
2024-09-02 14:12:44,ReflectionException,Target class [App\Http\Middleware\Legal\IsThereTicketOpen] does not exist.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Container/Container.php,906
2024-09-02 14:12:44,ReflectionException,Target class [App\Http\Middleware\Legal\IsThereTicketOpen] does not exist.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Container/Container.php,906
2024-09-02 14:13:57,ReflectionException,Target class [App\Http\Middleware\Legal\IsThereTicketOpen] does not exist.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Container/Container.php,906
2024-09-02 14:13:57,ReflectionException,Target class [App\Http\Middleware\Legal\IsThereTicketOpen] does not exist.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Container/Container.php,906
2024-09-02 14:14:43,InvalidArgumentException,View [portal.legal.create-ticket] not found.,0,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/View/FileViewFinder.php,139
2024-09-05 01:48:01,PDOException,"SQLSTATE[HY000]: General error: 1615 Prepared statement needs to be re-prepared (Connection: mysql, SQL: delete from `cache` where `key` = illuminate:schedule:interrupt)",HY000,/home/customer/www/services.ycab.org/public_html/vendor/laravel/framework/src/Illuminate/Database/Connection.php,813
2024-09-05 14:55:33,UnknownException,"Class ""App\Http\Controllers\CommsTicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,79
2024-09-05 14:55:34,UnknownException,"Class ""App\Http\Controllers\CommsTicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,79
2024-09-05 14:55:35,UnknownException,"Class ""App\Http\Controllers\CommsTicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,79
2024-09-05 14:55:43,UnknownException,"Class ""App\Http\Controllers\CommsTicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,79
2024-09-05 14:57:11,UnknownException,"Class ""App\Models\PGA\PGATicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,117
2024-09-05 14:57:13,UnknownException,"Class ""App\Models\PGA\PGATicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,117
2024-09-05 14:57:14,UnknownException,"Class ""App\Models\PGA\PGATicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,117
2024-09-05 14:57:16,UnknownException,"Class ""App\Models\PGA\PGATicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,117
2024-09-05 14:57:21,UnknownException,"Class ""App\Models\PGA\PGATicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,117
2024-09-05 14:58:10,UnknownException,"Class ""App\Models\PGA\PGATicket"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/ViewController.php,117
2024-09-05 17:17:20,UnknownException,"syntax error, unexpected end of file",0,/home/customer/www/services.ycab.org/public_html/routes/legal.php,47
2024-09-05 17:17:24,UnknownException,"syntax error, unexpected end of file",0,/home/customer/www/services.ycab.org/public_html/routes/legal.php,47
2024-09-05 17:21:56,ErrorException,"foreach() argument must be of type array|object, null given",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/LegalController.php,501
2024-09-05 17:26:34,UnknownException,Call to undefined method App\Http\Controllers\ViewController::__chatItemSender(),0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/LegalController.php,749
2024-09-05 17:31:34,UnknownException,"Class ""App\Http\Controllers\CarbonInterval"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/LegalController.php,818
2024-09-05 17:31:37,UnknownException,"Class ""App\Http\Controllers\CarbonInterval"" not found",0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/LegalController.php,818
2024-09-05 17:32:08,UnknownException,Call to undefined method App\Http\Controllers\EmailController::sendEmail(),0,/home/customer/www/services.ycab.org/public_html/app/Http/Controllers/LegalController.php,852
